url,label
broadtech.co/HSBC_BANK.STORAGE-DATA/secure.document.html,bad
ajewishgift.com/HSBC.BANK.STORAGE_DATA/new_secure.payment.html,bad
sweettalk.co/HSBC.BANK_STORAGE-DATA/payment.html,bad
wv-law.com/HSBC-BANK-STORAGE.DATA/payment_document.html,bad
undefined.it/HSBC_BANK.STORAGE.DATA/new-secure.document.html,bad
ajewishgift.com/HSBC-BANK-STORAGE-DATA/secure.html,bad
2amsports.com/HSBC.BANK_STORAGE-DATA/new_secure.document.html,bad
broadtech.co/HSBC.BANK_STORAGE_DATA/secure-document.html,bad
mtldesigns.ca/HSBC-BANK-DATA/new-secure-document.html,bad
ajewishgift.com/HSBC_BANK-STORAGE-DATA/secure.html,bad
impressoras-cartoes.com.pt/HSBC_BANK-STORAGE/new_document.html,bad
mtldesigns.ca/HSBC-BANK.STORAGE/new_secure.document.html,bad
bilbaopisos.es/HSBC_BANK.STORAGE_DATA/secure.payment.html,bad
sweettalk.co/HSBC_BANK-STORAGE-DATA/secure.html,bad
sweettalk.co/HSBC_BANK.STORAGE_DATA/payment.html,bad
wv-law.com/HSBC_BANK_DATA/secure_payment.html,bad
cacl.fr/HSBC-BANK_DATA/secure.html,bad
wv-law.com/HSBC.BANK_STORAGE_DATA/new_payment_document.html,bad
hydraulicpowerpack.com/HSBC.BANK_DATA/payment-document.html,bad
aminev.com/HSBC-BANK-STORAGE-DATA/new-secure.html,bad
broadtech.co/HSBC.BANK.STORAGE/new-document.html,bad
agsteier.com/HSBC.BANK.DATA/new_secure-document.html,bad
aminev.com/HSBC-STORAGE_DATA/secure_document.html,bad
undefined.it/HSBC_BANK-STORAGE.DATA/new_payment_document.html,bad
agsteier.com/BANK_STORAGE-DATA/new.payment-document.html,bad
broadtech.co/HSBC_STORAGE_DATA/payment.html,bad
cacl.fr/HSBC_BANK_DATA/new.secure.html,bad
ajewishgift.com/HSBC_BANK_STORAGE.DATA/secure.payment-document.html,bad
eekro.cruisingsmallship.com/oaglotogoa/pusoathuth/okexithejo/files/,bad
ptuph.barginginfrance.net/ytooglesyw/evymoftoph/leewhigroo/files/,bad
emits.iptvdeals.com/pigneglogl/psoomporso/whulsynsee/files/,bad
shovi.frost-electric-supply.com/ychoomusha/uptejawhee/eegelengic/files/,bad
iptoo.cruisingsmallship.com/cocmeepsee/nikagnypsi/hoaboogrol/files/,bad
uchyz.cruisingsmallship.com/vootukigli/shacmiwhoa/zipevelrid/files/,bad
exadu.mymag250.co.uk/ipsuxoameb/ciksooghee/eemsoockoz/files/,bad
kuglu.mymag250.co.uk/oluleestos/natseglird/eseersoarg/files/,bad
eecky.butlerelectricsupply.com/oalseebypt/hidowodruf/phaptyrsoa/files/,bad
zyrdu.cruisingsmallship.com/vyglachaph/choawoatch/glocoaphoo/files/,bad
ixoox.csheaven.com/ytoocmefta/ythyreejyk/eeshoomoar/files/,bad
shoac.mymag250.co.uk/astoobichy/ezifoptyhe/yptydelure/files/,bad
groax.mymag250.co.uk/oojudsunid/dungooglee/ytonsoodsa/files/,bad
gylra.cruisingsmallship.com/talsoohaha/icoagroapt/oglaheeglo/files/,bad
oshoo.iptvdeals.com/oachudydri/theshasicm/chyshyngee/files/,bad
coaha.frenchgerlemanelectric.com/atydymulra/psoaptylty/ywhopaptyl/files/,bad
echoa.randbinternationaltravel.com/wheekresip/lesorgysoj/oasemteefu/files/,bad
ooksu.frost-electric-supply.com/sebossoode/itylseehyh/grykrostad/files/,bad
efugl.iptvdeals.com/avoamsyrga/ujecketird/fudsoonsep/files/,bad
ptool.barginginfrance.net/wadostomot/oophosagli/tipsosteen/files/,bad
ocick.frost-electric-supply.com/nasaghytho/whofydroon/glotchypiv/files/,bad
xotsa.frenchgerlemanelectric.com/apsestooxo/iwheewhosh/keckalrees/files/,bad
veksi.barginginfrance.net/oassemsoci/psolsoapsi/netsoorgaw/files/,bad
ukugl.tourstogo.us/shudsoangu/whooglagoz/isestipsep/files/,bad
greev.randbinternationaltravel.com/sheptighut/groadratoa/omedryglol/files/,bad
simpi.tourstogo.us/vodopsoopu/dumseessee/viphadeeph/files/,bad
iwhab.randbinternationaltravel.com/etuwotsols/phydretack/psyveshool/files/,bad
whabi.csheaven.com/ehetsusywh/yglegrehee/jitypsewhy/files/,bad
nonsi.csheaven.com/udoartorsa/oathampoat/uzostecmew/files/,bad
namso.butlerelectricsupply.com/yfuksajozi/phidampoas/ufykampoap/files/,bad
eroov.iptvdeals.com/wheedessyh/uptoowhooj/urognotchy/files/,bad
rawoo.barginginfrance.net/deethevoaz/upsachoaju/poastycith/files/,bad
hoawy.frost-electric-supply.com/synestyfoo/oampansoam/fetuksessu/files/,bad
wetyt.tourstogo.us/shissashee/abekekurdi/oagrusteel/files/,bad
uvidu.butlerelectricsupply.com/ephuhoawud/fodrejymta/pugnovesho/files/,bad
asham.tourstogo.us/oadirteeph/eeroaghyss/evoarsoshi/files/,bad
oakso.tourstogo.us/pheekseeku/kirystobul/exeedsoots/files/,bad
dujur.barginginfrance.net/oampimsika/foowimupho/thampoperd/files/,bad
keemy.butlerelectricsupply.com/zyrsoltoah/duftuxoxyz/epheenyzug/files/,bad
ithyk.frenchgerlemanelectric.com/cywhamsoaj/thamtampee/oodsardoon/files/,bad
vitha.csheaven.com/awygludoav/ooghooksek/puptywoamt/files/,bad
esoad.frost-electric-supply.com/psutsoshup/phastupsim/tigrystolt/files/,bad
gurde.tourstogo.us/leefoohopt/ezussoadyz/utufegheer/files/,bad
oampa.csheaven.com/ovoamegloa/ishoodooho/whetcheeng/files/,bad
acool.csheaven.com/okoassetch/buweegnogr/ereedrimtu/files/,bad
phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/,bad
oshoa.iptvdeals.com/whoagrofta/shaphygyft/oomtyrtogl/files/,bad
psooz.tourstogo.us/joacumupty/yduhoalrow/ooksyfoogl/files/,bad
oolsi.frost-electric-supply.com/eerutsuleh/oamteejigl/shogrodroo/files/,bad
kulro.csheaven.com/dersyphalr/kyjorsoalt/rywoarsoaz/files/,bad
eeroo.frost-electric-supply.com/phoagnonga/oshuzoathu/anunserogy/files/,bad
gyboo.cruisingsmallship.com/phyckyhert/oaltesteef/ptoneewhis/files/,bad
rumog.frost-electric-supply.com/ooxyphuxoa/oodrirolta/javyphepti/files/,bad
veevu.tourstogo.us/yxampoavoo/psopansoom/ithexoakib/files/,bad
eetho.cruisingsmallship.com/fustochoox/areltussen/hoogroxuga/files/,bad
oojee.barginginfrance.net/poovajywhi/ooghovelee/madroompob/files/,bad
igoby.frost-electric-supply.com/eesefteeps/ookeestool/meefeleezu/files/,bad
upsoj.iptvdeals.com/doaryruptu/uroassulah/foomosoglo/files/,bad
oosee.barginginfrance.net/buksyngems/boofoostiw/orignujonu/files/,bad
oawoo.frenchgerlemanelectric.com/utyfatheex/nurirsoaja/rojingaroo/files/,bad
whave.iptvdeals.com/panoowyxoz/oazicmitov/ptampordap/files/,bad
kyrsu.frost-electric-supply.com/wowoathept/grishamesa/weemoseevo/files/,bad
mocka.frost-electric-supply.com/zarseehetu/igaksuxals/kyroalopsa/files/,bad
pulso.butlerelectricsupply.com/uthoachugr/uceerdyhap/ochadikist/files/,bad
nefib.tourstogo.us/shoampakre/igoawootsi/greengeeku/files/,bad
oapsa.tourstogo.us/looreeneps/yshoobeeje/syshyshogo/files/,bad
azoos.csheaven.com/eechoawoap/rissupsuns/bigleeptuf/files/,bad
ptush.iptvdeals.com/oapsoadoov/vooglebopo/oasoardexy/files/,bad
zibup.csheaven.com/ypsoophoov/ptycmympub/teezukedoo/files/,bad
atyss.barginginfrance.net/aseerteert/ootoorezav/olaweersyb/files/,bad
ptewh.iptvdeals.com/foogloajuc/eeshedyfon/yvookrynso/files/,bad
igroo.barginginfrance.net/ogroatashy/osynoonsax/ydumtixivy/files/,bad
oofuv.cruisingsmallship.com/oozughoars/psoakraghi/oawygroors/files/,bad
pigra.csheaven.com/eveebichoa/xygyrtoolt/ooholtoaka/files/,bad
dofeb.frenchgerlemanelectric.com/iglejimoar/upsudypooz/leepeegrah/files/,bad
igagh.tourstogo.us/chogoajeep/uhozyngako/iphoasteer/files/,bad
estoa.frost-electric-supply.com/ukoatiptyv/upseeboapo/ufekyckaft/files/,bad
ubike.tourstogo.us/lussoaglee/raxadsunyx/oatchingoa/files/,bad
boogu.barginginfrance.net/peehejoaty/avugnemtee/hibygnoars/files/,bad
oowhe.frost-electric-supply.com/ejisoozach/esisseeloo/oajilitsof/files/,bad
nugly.barginginfrance.net/oogamtoafo/eestathici/athiphisik/files/,bad
thesparkmachine.com/Antivirus.zip,bad
motivacionyrelajacion.com/Z0H24k7E6A/,bad
sei.com.pe/Rdxn6uoPA/,bad
executivecoaching.co.il/IsKgVrtvQ/,bad
volleyball-doppeldorf.de/templates/blau_weiss/n8jh3wbr.php?id=60716163,bad
winsetupcostotome.easthamvacations.info/answered-polynomial-eccentricity-unserviceable/029287718218614814,bad
lifescience.sysu.edu.cn/filees/guuu16pesche.asp,bad
atlcourier.com/wp-content/plugins/cached_data/k1.exe,bad
mondoperaio.net/wp-content/plugins/cached_data/k1.exe,bad
krsa2gno.internet-security-alert.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.todays-sweepstakes-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.congrats-sweepstakes-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.important-security-brower-alert.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
krsa2gno.youre-todays-lucky-sweeps-winner.com/0H4RuV82F4sgUoM42smmqB4doKnVprIJ/,bad
ab.usageload32.com/zz/kudhg87s7882bi/mmerrorx.html?tid=x4v&os=Windows&osv=7&isp=Comcast%20Cable&browser=Firefox&ip=Firefox,bad
fondazioneciampi.org/nuovo/blogs/media/ap2.php,bad
europe-academy.net/wp-admin/user/ap2.php,bad
1866809.securefastserver.com/~keycodes777/x1/login.php,bad
skidki-yuga.ru/files/17448.jpg,bad
kfc.i.illuminationes.com/snitch?default_keyword=&referrer=&se_referrer=&source=,bad
smartscan.ro,bad
lunaticjazz.com,bad
earthcontrolsys.com/abuse_report.php?issviews.com,bad
imagerieduroc.com/,bad
eddenya.com/,bad
drteachme.com/wp-content/plugins/theme-check/misc.php,bad
eeps.me/,bad
hitekshop.vn/login.php,bad
betterhomeandgardenideas.com/dbsys.php,bad
yigitakcali.com/dbsys.php,bad
healthybloodpressure.info/2uOioq.php,bad
scantanzania.com/bin/img/make.html,bad
technix.it/,bad
reifen-simon.com/,bad
szinhaz.hu/,bad
ostsee-schnack.de/,bad
inclusivediversity.co.uk/wp-content/upgrade/,bad
dashlinen.testing-domain-live.co.uk/Secure/paypal-CA/,bad
rst-velbert.de/,bad
gasthofpost-ebs.de/,bad
avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_32.zip,bad
avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_64.zip,bad
blog.replacemycontacts.com/,bad
pradakomechanicals.com/,bad
profill-smd.com/,bad
areadiprova.eu/gardani/,bad
cifor.com/,bad
proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,bad
jktdc.in/images/klb/azxvas.gif,bad
proascolcolombia.com/portal/modules/mod_banners/Imprimir_IntimacaoCTI2015-03698541.rar?cli=Cliente&/yRpBKPujKU/nNqRc6QsuO.php,bad
jktdc.in/images/klb/azxvas.gif,bad
wonchangvacuum.com.my/libraries/pear/mandate.htm,bad
gosciniec-paproc.pl/lib/excel/kamp.php,bad
deleondeos.com/img/script.php?tup1.jpg,bad
deleondeos.com/img/script.php?tup2.jpg,bad
deleondeos.com/img/script.php?tup3.jpg,bad
pieiron.co.uk/,bad
icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw.zip,bad
icybrand.eu/pathway/created/accelerated/mailuserlg/savealife/trwrwbejtw/viewer.php,bad
gold-city.it/image/_vti_cnf/app/psi.exe,bad
cerquasas.it/wp-admin/user/UPS_INVOICE.rar,bad
inevo.co.il/,bad
nevergreen.net/6ob,bad
izzy-cars.nl/9uj8n76b5.exe,bad
stopmeagency.free.fr/9uj8n76b5.exe,bad
reclamus.com/9uj8n76b5.exe,bad
lhs-mhs.org/9uj8n76b5.exe,bad
schuh-zentgraf.de/,bad
legendsdtv.com/lmzjH7XQY/,bad
zt.tim-taxi.com/login.php,bad
marialorena.com.br/wp-content/plugins/hello123/8888ytc6r.exe,bad
holishit.in/wp-content/plugins/wpclef/assets/src/sass/neat/grid/binarystings.php,bad
grosirkecantikan.com/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/smoothness/images/binarystings.php,bad
kassabravo.com/,bad
actiagroup.com/,bad
alphamedical02.fr/,bad
dezuiderwaard.nl/,bad
kollagen4you.se/,bad
del-marine.com/,bad
donneuropa.it/,bad
roltek.com.tr/,bad
outlinearray.com/,bad
airsonett.se,bad
autoappassionati.it/,bad
sieltre.it/,bad
ceisystems.it/,bad
northpoleitalia.it/,bad
buildviet.info/servicer/fattura/,bad
eielectronics.com/,bad
welington.info/,bad
vertourmer.com/,bad
jeanlesigne.com/wp-content/file.exe,bad
nuvon.com/,bad
ex.technor.com/index.php,bad
cosmos.felago.es/gsvot2.html,bad
salentoeasy.it/,bad
fsm-europe.eu/,bad
fiocchidiriso.com/,bad
enchantier.com/,bad
freegames777.net/Price-list-Yuan%202016.6.8_545_54.zip,bad
gennaroespositomilano.it/,bad
airbornehydrography.com/,bad
websitebuildersinfo.in,bad
scream.garudamp3.com/arais2.html,bad
exclaim.goldenteamacademy.cl/arais2.html,bad
shoal.grahanusareadymix.com/arais2.html,bad
concede.fmtlib.net/khoklj2.html,bad
boots.fotopyra.pl/gsvot2.html,bad
drank.fa779.com/gsvot2.html,bad
milf.gabriola.cl/gsvot2.html,bad
cosmos.furnipict.com/gsvot2.html,bad
ywvcomputerprocess.info/errorreport/ty5ug6h4ndma4/,bad
family-partners.fr/data.dpg,bad
trifle.ernstenco.be/ajuijm2.html,bad
vomit.facilitandosonhos.com.br/ajuijm2.html,bad
stork.escortfinder.cl/ajuijm2.html,bad
erupt.fernetmoretti.com.ar/ajuijm2.html,bad
invention.festinolente.cl/ajuijm2.html,bad
crops.dunight.eu/uzjuz2.html,bad
higher.dwebsi.tk/uzjuz2.html,bad
headless.ebkfwd.com/uzjuz2.html,bad
above.e-rezerwacje24.pl/uzjuz2.html,bad
personal.editura-amsibiu.ro/rdxzmt2.html,bad
likes.gisnetwork.net/ysfmgl2.html,bad
terem.eltransbt.ro/ysfmgl2.html,bad
pacman.gkgar.com/omrjy2.html,bad
pacan.gofreedom.info/omrjy2.html,bad
absurdity.flarelight.com/xdnkn2.html,bad
aircraft.evote.cl/ybluq2.html,bad
produla.czatgg.pl/rxdjna2.html,bad
vdula.czystykod.pl/rxdjna2.html,bad
stock.daydreamfuze.com/rxdjna2.html,bad
luce.polimi.it/it/,bad
soros.departamentosejecutivos.cl/venak2.html,bad
smilll.depozit.hr/bgaldb2.html,bad
spread.diadanoivabh.com.br/alvbh2.html,bad
pave.elisecries.com/zbtqvc2.html,bad
plank.duplicolor.cl/zbtqvc2.html,bad
lay.elticket.com.ar/tslwo2.html,bad
borat.elticket.com.ar/pkge2.html,bad
adv.riza.it/www/delivery/ajs.php?zoneid=51&cb=96020978060,bad
peeg.fronterarq.cl/odbsx2.html,bad
hmora.fred-build.tk/odbsx2.html,bad
molla.gato1000.cl/edmiu2.html,bad
victor.connectcloud.ch/nukgfr2.html,bad
lexu.goggendorf.at/nukgfr2.html,bad
avokka.com/Panel/dl.exe,bad
avokka.com/Panel/gate.php,bad
jcmarcadolib.com/hbc/a.php,bad
euro-vertrieb.com/hosteurope/KIS-Login.htm,bad
coffeol.com/fend/raw_server.exe,bad
pgathailand.com/which.exe,bad
scanty.colormark.cl/rjavgx3.html,bad
decorator.crabgrab.cl/rjavgx3.html,bad
pumpkin.brisik.net/rvgkm3.html,bad
losos.caliane.com.br/wkicrz3.html,bad
losas.cabanaslanina.com.ar/wkicrz3.html,bad
wopper.bioblitzgaming.ca/pwigd3.html,bad
mepra.blautechnology.cl/pwigd3.html,bad
wixx.caliptopis.cl/lwwxx3.html,bad
funkucck.bluerobot.cl/lwwxx3.html,bad
soxorok.ddospower.ro/lwwxx3.html,bad
pybul.bestfrozenporn.nl/jvoxyj3.html,bad
bonjo.bmbsklep.pl/jvoxyj3.html,bad
womsy.bobbutcher.net/rtuee3.html,bad
gojnox.boxtomarket.com/yxmvr3.html,bad
honor.agitaattori.fi/rncbu3.html,bad
geil.alon3.tk/rncbu3.html,bad
vitaly.agricolacolhue.cl/rncbu3.html,bad
unlink.altitude.lv/vdgqb3.html,bad
cqji.artidentalkurs.com/vdgqb3.html,bad
rufex.ajfingenieros.cl/dsgajo3.html,bad
wuvac.agwebdigital.com/dsgajo3.html,bad
tanner.alicerosenmanmemorial.com/hggfgl3.html,bad
sanya.vipc2f.com/ceqxwu3.html,bad
livre.wasastation.fi/ceqxwu3.html,bad
pogruz.wanyizhao.net/ceqxwu3.html,bad
tahit.wastech2016.in/xcqrsw3.html,bad
ad.9tv.co.il/serv4/www/delivery/ajs.php?zoneid=37&cb=54350405237&charset=utf-8,bad
giants.yourzip.co/static/quotes.js?ver=d58072be2820e8682c0a27c0518e805e,bad
evans.babajilab.in/specimen/1479491/tire-something-detect-five-what-knot-unknown-entertain-stiff,bad
ross.starvingmillionaire.org/unveiled/dropdown.js?ver=496e05e1aea0a9c4655800e8a7b9ea28,bad
brollopsguiden.se/openx/www/delivery/ajs.php?campaignid=4&target=_blank&cb=84501358690,bad
structured.blackswanstore.com/plc/header.js,bad
jessisjewels.com/disk/update/postmaster/en/?ar=yourname@yourdomain.com,bad
tscl.com.bd/m/RI%20XIN%20QUOTATION%20LIST.zip,bad
catjogger.win/ganel/gate.php,bad
apexgames.org/ykxj6/par/factura.zip,bad
art-archiv.ru/images/animated-number/docum-arhiv.exe,bad
elmissouri.fr/data.dpg,bad
down.microsoftsup.com/down/2.exe,bad
franny.goadultgame.ru/js/boxun4.exe,bad
limlim00000.rozup.ir/senario104.jpg,bad
rdovicia.hookresearch.ru/videoplugin_win7_.exe,bad
1476497499.xiazaidown.com/cx/160624/6/qq2016@302_39082.exe,bad
update.sppen.com/setup/sppen_Setup_silent.exe,bad
1476509436.xiazaidown.com/cx/160624/6/iisv6.0@155_22393.exe,bad
upstreams.info/wp-admin/includes/pm.dll,bad
1476510729.xiazaidown.com/cx/160624/6/hplaserjet1020@151_974<br/>.exe,bad
fileante.com/download/SlimeRancherSetup.exe,bad
1476925670.xiazaidown.com/cx/160624/6/feces@60_46943.exe,bad
huacolor.com/rui2015.asp?id=21804,bad
xiazai.51jetso.com/359/setup_120.exe,bad
account.exceeddating.ru/js/boxun4.bin,bad
chobanbuon.com/admin/controller/catalog/2.exe,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
down12.7r7z.com/setup_447.exe,bad
franny.goadultgame.ru/js/boxun4.exe,bad
menumaterno.com.br/skins/tango/_labe/server/zsbcs.exe,bad
103.234.36.75/rd927.exe,bad
software.lingxiu98.com.cn/partner_new/lingxiu_5_45363.exe,bad
1476500920.xiazaidown.com/cx/160624/6/hplaserjetm1136@151_11<br/>446.exe,bad
updo.nl/file/adb0cbb9.exe,bad
1476510055.xiazaidown.com/cx/160624/6/word2003@899_2663.exe,bad
1476510813.xiazaidown.com/cx/160624/6/qqgamehallv3.6.0.4@152<br/>_27459.exe,bad
go890.com/d/x86.dll,bad
176.103.55.73/chipdd2.exe,bad
robertsrestaurantgroup.com/8/1.exe,bad
217.23.8.91/5a7a3b7c0b/8ae39e3102/upload/b5h.exe,bad
xiazai.51jetso.com/110/setup_129.exe,bad
account.exceeddating.ru/js/boxun4.bin,bad
conserpa.vtrbandaancha.net/GHBuyd472?kTWXhebIfE=DvNOqYLy,bad
d3qor7nx9zb32s.cloudfront.net/exe/FlvPlayerSilent.exe,bad
download.everytoolbar.co.kr/launcher/downeverytoolbar.exe,bad
install.iminent.com/IminentSetup{2.eLxqEjZP.1}.exe,bad
onaparti.unitdriveway.ru/nethost.exe,bad
103.234.36.75/rd927.exe,bad
sub.awsremrded.com/installers/cli/1426064548605/VLCPlayer_do<br/>wnloader-QdPLIYsLM.exe,bad
1476508229.xiazaidown.com/cx/160624/6/deepighostv1.61@155_21<br/>198.exe,bad
upstreams.info/wp-admin/includes/inst.exe,bad
1476510150.xiazaidown.com/cx/160624/6/morphvox@60_115479.exe,bad
bodebarker.com/wp-admin/f915df4a50447.exe,bad
1476516055.xiazaidown.com/cx/160624/6/goldwave@60_36115.exe,bad
go890.com/d/x862.dll,bad
176.103.55.73/chipdd2.exe,bad
users.freenetname.co.uk/~gerryj/jh45wf/98i76u6h.exe,bad
218.38.12.110/tool/dtsys.exe,bad
bit.ly/1WTFsXe,bad
sub.wallawallwombit.com/installers/cli/1426687396775/SevenZi<br/>p_downloader-Q4c8Nwviq.exe,bad
103.234.36.75/rd927.exe,bad
1476757793.xiazaidown.com/cx/160624/6/autocad2010@19_425169.<br/>exe,bad
downloadonic.com/pctuneupsuite.com/filesdownload/PCTuneU<br/>pWiFiHotspotCreator_IS.exe,bad
218.38.12.110/tool/dtsys.exe,bad
go890.com/d/Client.dll,bad
bit.ly/1WTFsXe,bad
demitartgourmet.com/changelog/bindata.exe,bad
down.ttu998d.com/hezi/xx/setup_xt0110.exe,bad
downloads.tweakbit.com/en/pc-speed-up/default/stub/pc-speed-<br/>up-setup.exe,bad
hmrc.gsigov.co.uk/vat.exe,bad
iynus.net/~test/09u8h76f/65fg67n,bad
mirror3.filefacts.com/d0278fa8947ed54a112893f71917f46a/uTorr<br/>ent.exe,bad
reenpea.howeverafraid.ru/clicker_new_cis.exe?etag=1c0b7d03e2<br/>96b05b534e2da9a4f37f9b,bad
upstreams.info/wp-admin/includes/inst.exe,bad
103.234.36.75/rd927.exe,bad
cpteducation.it/images/js/fkidjffd.scr,bad
176.103.55.73/chipdd2.exe,bad
fileante.com/download/SlimeRancherSetup.exe,bad
account.exceeddating.ru/js/boxun4.bin,bad
go890.com/d/x862.dll,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
dl.iwin.com/games/v2/1733781543247264245/6899126784130858863<br/>/13/0/jewel-quest-iiSetup.exe,bad
down9.zol.com.cn/zoldriver/Intel_GMA3600_Win7_1091@82_447882<br/>.exe,bad
franny.goadultgame.ru/js/boxun4.exe,bad
hmrc.gsigov.co.uk/vat.exe,bad
limlim00000.rozup.ir/senario104.jpg,bad
onaparti.unitdriveway.ru/nethost.exe,bad
sub.u2dbn.net/installers/bi_downloader/1419526866316/setup.e<br/>xe,bad
upstreams.info/wp-admin/includes/pm.dll,bad
1476721064.xiazaidown.com/cx/160624/6/zfhpvefuzhuv1.0@152_76<br/>516.exe,bad
danslavie.com/util/files/WindowsXP-KB931836-x86-FRA.exe,bad
176.103.55.73/chipdd2.exe,bad
go890.com/d/x86.dll,bad
account.exceeddating.ru/js/boxun4.bin,bad
zz.1212z.com/a/bdws29.exe,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
down.microsoftsup.com/down/2.exe,bad
download.imgburn.com/SetupImgBurn_2.5.8.0.exe,bad
franny.goadultgame.ru/js/boxun4.exe,bad
inshasa.48wwuved42.ru/advance_pc_care_1.exe,bad
menumaterno.com.br/skins/tango/_labe/server/zsbcs.exe,bad
rdovicia.hookresearch.ru/videoplugin_win7_.exe,bad
gpzwefizmzewxp.laypatchimmediately.ru/start_page.exe,bad
1476685722.xiazaidown.com/cx/160624/6/foxmail@302_1975.exe,bad
hmrc.gsigov.co.uk/vat.exe,bad
1476693095.xiazaidown.com/cx/160624/6/qq2010@19_318327.exe,bad
intva31.angleprogram.info/dl?bc=1204837,bad
1476699217.xiazaidown.com/cx/160624/6/adobereader@19_122361.<br/>exe,bad
1476671942.xiazaidown.com/cx/160624/6/msmessegerv7.5@152_514<br/>1.exe,bad
users.freenetname.co.uk/~gerryj/jh45wf/98i76u6h.exe,bad
gqcdefybgkm.laypatchimmediately.ru/start_page.exe,bad
1476686021.xiazaidown.com/cx/160624/6/coreldrawx4@152_27738.<br/>exe,bad
hqierdokyquwp.jacketparticular.ru/start_page.exe,bad
1476694003.xiazaidown.com/cx/160624/6/MicrosoftOfficeWord200<br/>7@19_420641.exe,bad
ippinco.48wwuved42.ru/advance_pc_care_1.exe,bad
1476704919.xiazaidown.com/cx/160624/6/adobeflashcs3@19_42131<br/>3.exe,bad
limlim00000.rozup.ir/senario104.jpg,bad
1476712388.xiazaidown.com/cx/160624/6/microsoftofficeword200<br/>3@19_114617.exe,bad
mirror3.filefacts.com/d0278fa8947ed54a112893f71917f46a/uTorr<br/>ent.exe,bad
1476757793.xiazaidown.com/cx/160624/6/autocad2010@19_425169.<br/>exe,bad
rdovicia.hookresearch.ru/videoplugin_win7_.exe,bad
account.exceeddating.ru/js/boxun4.bin,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
upstreams.info/wp-admin/includes/inst.exe,bad
dforest.watch.impress.co.jp/library/i/irfanview/10829/iview4<br/>42_setup.exe,bad
wt8.52zsoft.com/hhbqxgq.exe,bad
down13.7r7z.com/setup_330.exe,bad
103.234.36.75/rd927.exe,bad
go890.com/d/x862.dll,bad
franny.goadultgame.ru/js/boxun4.exe,bad
1476639800.xiazaidown.com/cx/160624/6/usb@60_15373.exe,bad
rksigmund.cz/xmlrpc/includes/wp.exe,bad
gotcnmlelakoxm.bastardcouple.ru/start_page.exe,bad
1476675136.xiazaidown.com/cx/160624/6/chaojibiajiqiv2.3@152_<br/>75556.exe,bad
xiazai.51jetso.com/346/setup_20006.exe,bad
hmrc.gsigov.co.uk/vat.exe,bad
1476689221.xiazaidown.com/cx/160624/6/epsolq610k@151_14989.e<br/>xe,bad
ikmbtfomlqp.deliverdarken.ru/start_page.exe,bad
1476694637.xiazaidown.com/cx/160624/6/word2003@899_2663.exe,bad
iweuxslkydm.strength754.ru/start_page.exe,bad
1476705917.xiazaidown.com/cx/160624/6/ragdoll@60_321728.exe,bad
1476721064.xiazaidown.com/cx/160624/6/zfhpvefuzhuv1.0@152_76<br/>516.exe,bad
onaparti.unitdriveway.ru/nethost.exe,bad
176.103.55.73/chipdd2.exe,bad
reenpea.howeverafraid.ru/clicker_new_cis.exe?etag=1c0b7d03e2<br/>96b05b534e2da9a4f37f9b,bad
account.exceeddating.ru/js/boxun4.bin,bad
d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
upstreams.info/wp-admin/includes/pm.dll,bad
dforest.watch.impress.co.jp/library/u/ultravnc/10863/UltraVN<br/>C_1_2_11_X86_Setup.exe,bad
cpteducation.it/images/js/fkidjffd.scr,bad
download.imgburn.com/SetupImgBurn_2.5.8.0.exe,bad
103.234.36.75/rd927.exe,bad
go890.com/d/Client.dll,bad
fxmcbjybwileiki.laypatchimmediately.ru/start_page.exe,bad
1476667468.xiazaidown.com/cx/160624/6/adobe@302_18376.exe,bad
try2.org/downloads/tools/1/HScanv1.20.exe,bad
gpzwefizmzewxp.laypatchimmediately.ru/start_page.exe,bad
123yun.newhua.com/down/e-pointer-cn.exe,bad
go890.com/d/Client.dll,bad
users.freenetname.co.uk/~gerryj/jh45wf/98i76u6h.exe,bad
getpics.net/files/cool-savers/abstract_images_free_screensav<br/>er.exe,bad
1476671942.xiazaidown.com/cx/160624/6/msmessegerv7.5@152_514<br/>1.exe,bad
1476686021.xiazaidown.com/cx/160624/6/coreldrawx4@152_27738.<br/>exe,bad
